submit_id,hold_d
IDX01389,1074.0
IDX01390,38.0
IDX01391,2.0
IDX01392,2.0
IDX01393,55.0
IDX01394,20.0
IDX01395,705.0
IDX01396,36.0
IDX01397,54.0
IDX01398,145.0
IDX01399,21.0
IDX01400,149.0
IDX01401,55.0
IDX01402,54.0
IDX01403,6.0
IDX01404,143.0
IDX01405,737.0
IDX01406,54.0
IDX01407,149.0
IDX01408,500.0
IDX01409,658.0
IDX01410,20.0
IDX01411,575.0
IDX01412,55.0
IDX01413,20.0
IDX01414,799.0
IDX01415,4.0
IDX01416,30.0
IDX01417,24.0
IDX01418,10.0
IDX01419,10.0
IDX01420,46.0
IDX01421,8.0
IDX01422,10.0
IDX01423,14.0
IDX01424,38.0
IDX01425,14.0
IDX01426,22.0
IDX01427,10.0
IDX01428,6.0
IDX01429,43.0
IDX01430,6.0
IDX01431,10.0
IDX01432,6.0
IDX01433,46.0
IDX01434,10.0
IDX01435,22.0
IDX01436,8.0
IDX01437,50.0
IDX01438,14.0
IDX01439,44.0
IDX01440,6.0
IDX01441,8.0
IDX01442,14.0
IDX01443,10.0
IDX01444,30.0
IDX01445,36.0
IDX01446,6.0
IDX01447,10.0
IDX01448,12.0
IDX01449,28.0
IDX01450,427.0
IDX01451,530.0
IDX01452,18.0
IDX01453,2.0
IDX01454,12.0
IDX01455,26.0
IDX01456,522.0
IDX01457,142.0
IDX01458,28.0
IDX01459,88.0
IDX01460,12.0
IDX01461,142.0
IDX01462,810.0
IDX01463,142.0
IDX01464,450.0
IDX01465,697.0
IDX01466,21.0
IDX01467,1055.0
IDX01468,42.0
IDX01469,378.0
IDX01470,6.0
IDX01471,6.0
IDX01472,346.0
IDX01473,140.0
IDX01474,790.0
IDX01475,785.0
IDX01476,874.0
IDX01477,40.0
IDX01478,172.0
IDX01479,28.0
IDX01480,6.0
IDX01481,783.0
IDX01482,40.0
IDX01483,443.0
IDX01484,201.0
IDX01485,249.0
IDX01486,136.0
IDX01487,445.0
IDX01488,30.0
IDX01489,198.0
IDX01490,236.0
IDX01491,201.0
IDX01492,152.0
IDX01493,39.0
IDX01494,201.0
IDX01495,2.0
IDX01496,14.0
IDX01497,14.0
IDX01498,16.0
IDX01499,2.0
IDX01500,395.0
IDX01501,393.0
IDX01502,866.0
IDX01503,249.0
IDX01504,415.0
IDX01505,56.0
IDX01506,1009.0
IDX01507,109.0
IDX01508,898.0
IDX01509,6.0
IDX01510,212.0
IDX01511,981.0
IDX01512,6.0
IDX01513,427.0
IDX01514,918.0
IDX01515,947.0
IDX01516,201.0
IDX01517,4.0
IDX01518,2.0
IDX01519,211.0
IDX01520,178.0
IDX01521,187.0
IDX01522,22.0
IDX01523,1040.0
IDX01524,329.0
IDX01525,329.0
IDX01526,24.0
IDX01527,24.0
IDX01528,369.0
IDX01529,2.0
IDX01530,367.0
IDX01531,185.0
IDX01532,18.0
IDX01533,28.0
IDX01534,262.0
IDX01535,28.0
IDX01536,169.0
IDX01537,20.0
IDX01538,4.0
IDX01539,52.0
IDX01540,18.0
IDX01541,249.0
IDX01542,26.0
IDX01543,170.0
IDX01544,800.0
IDX01545,170.0
IDX01546,130.0
IDX01547,6.0
IDX01548,283.0
IDX01549,279.0
IDX01550,23.0
IDX01551,338.0
IDX01552,774.0
IDX01553,26.0
IDX01554,48.0
IDX01555,579.0
IDX01556,353.0
IDX01557,356.0
IDX01558,8.0
IDX01559,10.0
IDX01560,572.0
IDX01561,310.0
IDX01562,557.0
IDX01563,519.0
IDX01564,1039.0
IDX01565,270.0
IDX01566,1037.0
IDX01567,132.0
IDX01568,803.0
IDX01569,550.0
IDX01570,644.0
IDX01571,1037.0
IDX01572,1037.0
IDX01573,898.0
IDX01574,531.0
IDX01575,794.0
IDX01576,556.0
IDX01577,814.0
IDX01578,877.0
IDX01579,877.0
IDX01580,919.0
IDX01581,828.0
IDX01582,567.0
IDX01583,796.0
IDX01584,749.0
IDX01585,568.0
IDX01586,519.0
IDX01587,164.0
IDX01588,75.0
IDX01589,14.0
IDX01590,296.0
IDX01591,4.0
IDX01592,53.0
IDX01593,164.0
IDX01594,24.0
IDX01595,2.0
IDX01596,103.0
IDX01597,36.0
IDX01598,292.0
IDX01599,4.0
IDX01600,508.0
IDX01601,4.0
IDX01602,198.0
IDX01603,414.0
IDX01604,2.0
IDX01605,35.0
IDX01606,26.0
IDX01607,22.0
IDX01608,6.0
IDX01609,83.0
IDX01610,42.0
IDX01611,14.0
IDX01612,150.0
IDX01613,36.0
IDX01614,140.0
IDX01615,404.0
IDX01616,836.0
IDX01617,8.0
IDX01618,610.0
IDX01619,24.0
IDX01620,14.0
IDX01621,2.0
IDX01622,10.0
IDX01623,978.0
IDX01624,4.0
IDX01625,260.0
IDX01626,157.0
IDX01627,319.0
IDX01628,4.0
IDX01629,317.0
IDX01630,328.0
IDX01631,166.0
IDX01632,112.0
IDX01633,162.0
IDX01634,146.0
IDX01635,155.0
IDX01636,162.0
IDX01637,49.0
IDX01638,735.0
IDX01639,378.0
IDX01640,206.0
IDX01641,215.0
IDX01642,429.0
IDX01643,80.0
IDX01644,1021.0
IDX01645,98.0
IDX01646,1022.0
IDX01647,6.0
IDX01648,6.0
IDX01649,2.0
IDX01650,85.0
IDX01651,6.0
IDX01652,1018.0
IDX01653,26.0
IDX01654,2.0
IDX01655,24.0
IDX01656,619.0
IDX01657,2.0
IDX01658,114.0
IDX01659,52.0
IDX01660,60.0
IDX01661,60.0
IDX01662,124.0
IDX01663,35.0
IDX01664,31.0
IDX01665,36.0
IDX01666,700.0
IDX01667,18.0
IDX01668,122.0
IDX01669,60.0
IDX01670,122.0
IDX01671,483.0
IDX01672,129.0
IDX01673,6.0
IDX01674,1006.0
IDX01675,140.0
IDX01676,197.0
IDX01677,2.0
IDX01678,947.0
IDX01679,764.0
IDX01680,558.0
IDX01681,34.0
IDX01682,834.0
IDX01683,8.0
IDX01684,236.0
IDX01685,228.0
IDX01686,450.0
IDX01687,1005.0
IDX01688,18.0
IDX01689,860.0
IDX01690,386.0
IDX01691,608.0
IDX01692,542.0
IDX01693,196.0
IDX01694,4.0
IDX01695,365.0
IDX01696,842.0
IDX01697,44.0
IDX01698,18.0
IDX01699,6.0
IDX01700,6.0
IDX01701,398.0
IDX01702,6.0
IDX01703,873.0
IDX01704,275.0
IDX01705,811.0
IDX01706,900.0
IDX01707,18.0
IDX01708,800.0
IDX01709,101.0
IDX01710,590.0
IDX01711,438.0
IDX01712,456.0
IDX01713,86.0
IDX01714,266.0
IDX01715,284.0
IDX01716,996.0
IDX01717,6.0
IDX01718,994.0
IDX01719,995.0
IDX01720,464.0
IDX01721,2.0
IDX01722,28.0
IDX01723,170.0
IDX01724,164.0
IDX01725,160.0
IDX01726,97.0
IDX01727,137.0
IDX01728,167.0
IDX01729,53.0
IDX01730,273.0
IDX01731,273.0
IDX01732,24.0
IDX01733,8.0
IDX01734,12.0
IDX01735,24.0
IDX01736,2.0
IDX01737,114.0
IDX01738,12.0
IDX01739,20.0
IDX01740,152.0
IDX01741,12.0
IDX01742,2.0
IDX01743,157.0
IDX01744,4.0
IDX01745,24.0
IDX01746,22.0
IDX01747,56.0
IDX01748,109.0
IDX01749,4.0
IDX01750,18.0
IDX01751,18.0
IDX01752,10.0
IDX01753,14.0
IDX01754,4.0
IDX01755,4.0
IDX01756,4.0
IDX01757,2.0
IDX01758,4.0
IDX01759,2.0
IDX01760,10.0
IDX01761,2.0
IDX01762,2.0
IDX01763,4.0
IDX01764,10.0
IDX01765,4.0
IDX01766,4.0
IDX01767,4.0
IDX01768,4.0
IDX01769,2.0
IDX01770,70.0
IDX01771,121.0
IDX01772,39.0
IDX01773,26.0
IDX01774,8.0
IDX01775,34.0
IDX01776,50.0
IDX01777,46.0
IDX01778,8.0
IDX01779,42.0
IDX01780,190.0
IDX01781,40.0
IDX01782,310.0
IDX01783,206.0
IDX01784,152.0
IDX01785,185.0
IDX01786,67.0
IDX01787,927.0
IDX01788,17.0
IDX01789,42.0
IDX01790,109.0
IDX01791,608.0
IDX01792,17.0
IDX01793,292.0
IDX01794,529.0
IDX01795,36.0
IDX01796,582.0
IDX01797,171.0
IDX01798,839.0
IDX01799,150.0
IDX01800,93.0
IDX01801,172.0
IDX01802,187.0
IDX01803,187.0
IDX01804,671.0
IDX01805,121.0
IDX01806,192.0
IDX01807,173.0
IDX01808,118.0
IDX01809,4.0
IDX01810,8.0
IDX01811,26.0
IDX01812,10.0
IDX01813,31.0
IDX01814,50.0
IDX01815,580.0
IDX01816,934.0
IDX01817,195.0
IDX01818,446.0
IDX01819,608.0
IDX01820,52.0
IDX01821,509.0
IDX01822,712.0
IDX01823,12.0
IDX01824,12.0
IDX01825,873.0
IDX01826,8.0
IDX01827,979.0
IDX01828,28.0
IDX01829,39.0
IDX01830,28.0
IDX01831,259.0
IDX01832,39.0
IDX01833,833.0
IDX01834,2.0
IDX01835,22.0
IDX01836,899.0
IDX01837,869.0
IDX01838,6.0
IDX01839,196.0
IDX01840,968.0
IDX01841,138.0
IDX01842,4.0
IDX01843,17.0
IDX01844,27.0
IDX01845,31.0
IDX01846,26.0
IDX01847,31.0
IDX01848,80.0
IDX01849,98.0
IDX01850,40.0
IDX01851,45.0
IDX01852,40.0
IDX01853,145.0
IDX01854,40.0
IDX01855,79.0
IDX01856,149.0
IDX01857,170.0
IDX01858,40.0
IDX01859,824.0
IDX01860,90.0
IDX01861,77.0
IDX01862,31.0
IDX01863,40.0
IDX01864,104.0
IDX01865,31.0
IDX01866,32.0
IDX01867,114.0
IDX01868,40.0
IDX01869,41.0
IDX01870,156.0
IDX01871,10.0
IDX01872,2.0
IDX01873,32.0
IDX01874,120.0
IDX01875,155.0
IDX01876,17.0
IDX01877,40.0
IDX01878,31.0
IDX01879,31.0
IDX01880,38.0
IDX01881,61.0
IDX01882,341.0
IDX01883,134.0
IDX01884,49.0
IDX01885,40.0
IDX01886,79.0
IDX01887,40.0
IDX01888,121.0
IDX01889,10.0
IDX01890,79.0
IDX01891,31.0
IDX01892,44.0
IDX01893,41.0
IDX01894,40.0
IDX01895,27.0
IDX01896,31.0
IDX01897,4.0
IDX01898,40.0
IDX01899,31.0
IDX01900,79.0
IDX01901,4.0
IDX01902,137.0
IDX01903,676.0
IDX01904,116.0
IDX01905,4.0
IDX01906,17.0
IDX01907,6.0
IDX01908,12.0
IDX01909,145.0
IDX01910,20.0
IDX01911,14.0
IDX01912,12.0
IDX01913,8.0
IDX01914,10.0
IDX01915,4.0
IDX01916,24.0
IDX01917,50.0
IDX01918,10.0
IDX01919,22.0
IDX01920,18.0
IDX01921,18.0
IDX01922,14.0
IDX01923,42.0
IDX01924,2.0
IDX01925,10.0
IDX01926,22.0
IDX01927,2.0
IDX01928,2.0
IDX01929,4.0
IDX01930,2.0
IDX01931,26.0
IDX01932,20.0
IDX01933,22.0
IDX01934,26.0
IDX01935,2.0
IDX01936,46.0
IDX01937,2.0
IDX01938,18.0
IDX01939,622.0
IDX01940,99.0
IDX01941,152.0
IDX01942,60.0
IDX01943,4.0
IDX01944,2.0
IDX01945,6.0
IDX01946,6.0
IDX01947,6.0
IDX01948,6.0
IDX01949,6.0
IDX01950,6.0
IDX01951,6.0
IDX01952,54.0
IDX01953,10.0
IDX01954,203.0
IDX01955,706.0
IDX01956,243.0
IDX01957,650.0
IDX01958,620.0
IDX01959,2.0
IDX01960,2.0
IDX01961,393.0
IDX01962,803.0
IDX01963,323.0
IDX01964,899.0
IDX01965,196.0
IDX01966,411.0
IDX01967,902.0
IDX01968,364.0
IDX01969,196.0
IDX01970,55.0
IDX01971,36.0
IDX01972,155.0
IDX01973,28.0
IDX01974,14.0
IDX01975,104.0
IDX01976,2.0
IDX01977,14.0
IDX01978,22.0
IDX01979,8.0
IDX01980,94.0
IDX01981,104.0
IDX01982,28.0
IDX01983,89.0
IDX01984,960.0
IDX01985,22.0
IDX01986,924.0
IDX01987,76.0
IDX01988,87.0
IDX01989,90.0
IDX01990,31.0
IDX01991,74.0
IDX01992,298.0
IDX01993,74.0
IDX01994,26.0
IDX01995,340.0
IDX01996,74.0
IDX01997,54.0
IDX01998,399.0
IDX01999,88.0
IDX02000,82.0
IDX02001,262.0
IDX02002,63.0
IDX02003,59.0
IDX02004,551.0
IDX02005,8.0
IDX02006,637.0
IDX02007,4.0
IDX02008,8.0
IDX02009,54.0
IDX02010,674.0
IDX02011,6.0
IDX02012,520.0
IDX02013,2.0
IDX02014,576.0
IDX02015,26.0
IDX02016,8.0
IDX02017,22.0
IDX02018,22.0
IDX02019,22.0
IDX02020,50.0
IDX02021,919.0
IDX02022,676.0
IDX02023,252.0
IDX02024,140.0
IDX02025,22.0
IDX02026,430.0
IDX02027,257.0
IDX02028,613.0
IDX02029,856.0
IDX02030,2.0
IDX02031,2.0
IDX02032,24.0
IDX02033,167.0
IDX02034,149.0
IDX02035,142.0
IDX02036,6.0
IDX02037,18.0
IDX02038,50.0
IDX02039,960.0
IDX02040,55.0
IDX02041,55.0
IDX02042,157.0
IDX02043,388.0
IDX02044,54.0
IDX02045,32.0
IDX02046,220.0
IDX02047,606.0
IDX02048,172.0
IDX02049,220.0
IDX02050,167.0
IDX02051,58.0
IDX02052,6.0
IDX02053,165.0
IDX02054,80.0
IDX02055,167.0
IDX02056,143.0
IDX02057,333.0
IDX02058,40.0
IDX02059,212.0
IDX02060,4.0
IDX02061,429.0
IDX02062,4.0
IDX02063,106.0
IDX02064,198.0
IDX02065,341.0
IDX02066,341.0
IDX02067,341.0
IDX02068,340.0
IDX02069,341.0
IDX02070,4.0
IDX02071,519.0
IDX02072,4.0
IDX02073,28.0
IDX02074,622.0
IDX02075,347.0
IDX02076,794.0
IDX02077,712.0
IDX02078,713.0
IDX02079,6.0
IDX02080,24.0
IDX02081,14.0
IDX02082,24.0
IDX02083,24.0
IDX02084,123.0
IDX02085,24.0
IDX02086,16.0
IDX02087,24.0
IDX02088,6.0
IDX02089,16.0
IDX02090,17.0
IDX02091,374.0
IDX02092,6.0
IDX02093,412.0
IDX02094,184.0
IDX02095,523.0
IDX02096,679.0
IDX02097,6.0
IDX02098,366.0
IDX02099,559.0
IDX02100,382.0
IDX02101,644.0
IDX02102,461.0
IDX02103,507.0
IDX02104,907.0
IDX02105,919.0
IDX02106,909.0
IDX02107,378.0
IDX02108,121.0
IDX02109,134.0
IDX02110,312.0
IDX02111,157.0
IDX02112,220.0
IDX02113,316.0
IDX02114,116.0
IDX02115,568.0
IDX02116,60.0
IDX02117,70.0
IDX02118,74.0
IDX02119,113.0
IDX02120,241.0
IDX02121,846.0
IDX02122,845.0
IDX02123,325.0
IDX02124,812.0
IDX02125,189.0
IDX02126,8.0
IDX02127,867.0
IDX02128,109.0
IDX02129,841.0
IDX02130,249.0
IDX02131,161.0
IDX02132,584.0
IDX02133,617.0
IDX02134,721.0
IDX02135,548.0
IDX02136,811.0
IDX02137,714.0
IDX02138,549.0
IDX02139,783.0
IDX02140,337.0
IDX02141,24.0
IDX02142,587.0
IDX02143,8.0
IDX02144,164.0
IDX02145,558.0
IDX02146,6.0
IDX02147,75.0
IDX02148,70.0
IDX02149,28.0
IDX02150,830.0
IDX02151,360.0
IDX02152,56.0
IDX02153,8.0
IDX02154,866.0
IDX02155,24.0
IDX02156,26.0
IDX02157,17.0
IDX02158,167.0
IDX02159,70.0
IDX02160,132.0
IDX02161,2.0
IDX02162,86.0
IDX02163,32.0
IDX02164,222.0
IDX02165,167.0
IDX02166,90.0
IDX02167,193.0
IDX02168,831.0
IDX02169,283.0
IDX02170,165.0
IDX02171,152.0
IDX02172,138.0
IDX02173,198.0
IDX02174,106.0
IDX02175,86.0
IDX02176,454.0
IDX02177,782.0
IDX02178,97.0
IDX02179,42.0
IDX02180,810.0
IDX02181,141.0
IDX02182,10.0
IDX02183,28.0
IDX02184,10.0
IDX02185,140.0
IDX02186,106.0
IDX02187,201.0
IDX02188,201.0
IDX02189,552.0
IDX02190,132.0
IDX02191,53.0
IDX02192,140.0
IDX02193,707.0
IDX02194,501.0
IDX02195,8.0
IDX02196,311.0
IDX02197,14.0
IDX02198,288.0
IDX02199,2.0
IDX02200,150.0
IDX02201,54.0
IDX02202,299.0
IDX02203,40.0
IDX02204,328.0
IDX02205,296.0
IDX02206,568.0
IDX02207,40.0
IDX02208,156.0
IDX02209,82.0
IDX02210,18.0
IDX02211,79.0
IDX02212,122.0
IDX02213,152.0
IDX02214,275.0
IDX02215,217.0
IDX02216,275.0
IDX02217,280.0
IDX02218,2.0
IDX02219,241.0
IDX02220,16.0
IDX02221,615.0
IDX02222,163.0
IDX02223,578.0
IDX02224,155.0
IDX02225,2.0
IDX02226,155.0
IDX02227,325.0
IDX02228,4.0
IDX02229,113.0
IDX02230,48.0
IDX02231,249.0
IDX02232,363.0
IDX02233,10.0
IDX02234,16.0
IDX02235,163.0
IDX02236,288.0
IDX02237,60.0
IDX02238,94.0
IDX02239,152.0
IDX02240,142.0
IDX02241,20.0
IDX02242,280.0
IDX02243,300.0
IDX02244,143.0
IDX02245,543.0
IDX02246,10.0
IDX02247,20.0
IDX02248,18.0
IDX02249,525.0
IDX02250,10.0
IDX02251,290.0
IDX02252,114.0
IDX02253,201.0
IDX02254,8.0
IDX02255,14.0
IDX02256,169.0
IDX02257,169.0
IDX02258,39.0
IDX02259,14.0
IDX02260,76.0
IDX02261,211.0
IDX02262,126.0
IDX02263,70.0
IDX02264,10.0
IDX02265,79.0
IDX02266,14.0
IDX02267,264.0
IDX02268,47.0
IDX02269,364.0
IDX02270,163.0
IDX02271,14.0
IDX02272,341.0
IDX02273,146.0
IDX02274,146.0
IDX02275,916.0
IDX02276,952.0
IDX02277,827.0
IDX02278,815.0
IDX02279,34.0
IDX02280,186.0
IDX02281,300.0
IDX02282,137.0
IDX02283,4.0
IDX02284,79.0
IDX02285,283.0
IDX02286,185.0
IDX02287,34.0
IDX02288,129.0
IDX02289,35.0
IDX02290,104.0
IDX02291,257.0
IDX02292,77.0
IDX02293,4.0
IDX02294,22.0
IDX02295,17.0
IDX02296,17.0
IDX02297,17.0
IDX02298,2.0
IDX02299,29.0
IDX02300,8.0
IDX02301,6.0
IDX02302,8.0
IDX02303,16.0
IDX02304,43.0
IDX02305,10.0
IDX02306,2.0
IDX02307,163.0
IDX02308,2.0
IDX02309,2.0
IDX02310,21.0
IDX02311,18.0
IDX02312,10.0
IDX02313,2.0
IDX02314,2.0
IDX02315,10.0
IDX02316,2.0
IDX02317,2.0
IDX02318,14.0
IDX02319,43.0
IDX02320,801.0
IDX02321,803.0
IDX02322,61.0
IDX02323,773.0
IDX02324,79.0
IDX02325,774.0
IDX02326,783.0
IDX02327,783.0
IDX02328,61.0
IDX02329,755.0
IDX02330,865.0
IDX02331,783.0
IDX02332,778.0
IDX02333,858.0
IDX02334,808.0
IDX02335,783.0
IDX02336,69.0
IDX02337,69.0
IDX02338,4.0
IDX02339,813.0
IDX02340,69.0
IDX02341,869.0
IDX02342,60.0
IDX02343,424.0
IDX02344,60.0
IDX02345,906.0
IDX02346,41.0
IDX02347,40.0
IDX02348,2.0
IDX02349,39.0
IDX02350,159.0
IDX02351,26.0
IDX02352,12.0
IDX02353,285.0
IDX02354,76.0
IDX02355,14.0
IDX02356,12.0
IDX02357,39.0
IDX02358,16.0
IDX02359,856.0
IDX02360,701.0
IDX02361,14.0
IDX02362,181.0
IDX02363,18.0
IDX02364,159.0
IDX02365,243.0
IDX02366,8.0
IDX02367,273.0
IDX02368,146.0
IDX02369,24.0
IDX02370,181.0
IDX02371,12.0
IDX02372,18.0
IDX02373,228.0
IDX02374,780.0
IDX02375,72.0
IDX02376,159.0
IDX02377,220.0
IDX02378,8.0
IDX02379,36.0
IDX02380,50.0
IDX02381,106.0
IDX02382,196.0
IDX02383,149.0
IDX02384,63.0
IDX02385,99.0
IDX02386,178.0
IDX02387,113.0
IDX02388,149.0
IDX02389,146.0
IDX02390,129.0
IDX02391,154.0
IDX02392,10.0
IDX02393,170.0
IDX02394,28.0
IDX02395,32.0
IDX02396,143.0
IDX02397,18.0
IDX02398,195.0
IDX02399,894.0
IDX02400,243.0
IDX02401,857.0
IDX02402,122.0
IDX02403,342.0
IDX02404,113.0
IDX02405,701.0
IDX02406,891.0
IDX02407,865.0
IDX02408,914.0
IDX02409,799.0
IDX02410,805.0
IDX02411,58.0
IDX02412,521.0
IDX02413,35.0
IDX02414,11.0
IDX02415,937.0
IDX02416,930.0
IDX02417,803.0
IDX02418,2.0
IDX02419,325.0
IDX02420,189.0
IDX02421,330.0
IDX02422,803.0
IDX02423,803.0
IDX02424,579.0
IDX02425,20.0
IDX02426,803.0
IDX02427,366.0
IDX02428,35.0
IDX02429,585.0
IDX02430,20.0
IDX02431,262.0
IDX02432,12.0
IDX02433,10.0
IDX02434,554.0
IDX02435,627.0
IDX02436,708.0
IDX02437,6.0
IDX02438,549.0
IDX02439,486.0
IDX02440,278.0
IDX02441,8.0
IDX02442,513.0
IDX02443,713.0
IDX02444,811.0
IDX02445,814.0
IDX02446,719.0
IDX02447,791.0
IDX02448,28.0
IDX02449,26.0
IDX02450,28.0
IDX02451,956.0
IDX02452,43.0
IDX02453,287.0
IDX02454,149.0
IDX02455,31.0
IDX02456,69.0
IDX02457,231.0
IDX02458,815.0
IDX02459,18.0
IDX02460,228.0
IDX02461,14.0
IDX02462,144.0
IDX02463,287.0
IDX02464,6.0
IDX02465,324.0
IDX02466,244.0
IDX02467,300.0
IDX02468,14.0
IDX02469,203.0
IDX02470,300.0
IDX02471,39.0
IDX02472,138.0
IDX02473,150.0
IDX02474,18.0
IDX02475,165.0
IDX02476,285.0
IDX02477,106.0
IDX02478,54.0
IDX02479,14.0
IDX02480,2.0
IDX02481,28.0
IDX02482,10.0
IDX02483,897.0
IDX02484,879.0
IDX02485,163.0
IDX02486,38.0
IDX02487,52.0
IDX02488,709.0
IDX02489,247.0
IDX02490,571.0
IDX02491,299.0
IDX02492,573.0
IDX02493,69.0
IDX02494,856.0
IDX02495,270.0
IDX02496,846.0
IDX02497,193.0
IDX02498,43.0
IDX02499,6.0
IDX02500,959.0
IDX02501,110.0
IDX02502,708.0
IDX02503,63.0
IDX02504,300.0
IDX02505,473.0
IDX02506,769.0
IDX02507,626.0
IDX02508,411.0
IDX02509,383.0
IDX02510,541.0
IDX02511,817.0
IDX02512,4.0
IDX02513,478.0
IDX02514,609.0
IDX02515,776.0
IDX02516,66.0
IDX02517,52.0
IDX02518,60.0
IDX02519,626.0
IDX02520,626.0
IDX02521,65.0
IDX02522,63.0
IDX02523,44.0
IDX02524,18.0
IDX02525,20.0
IDX02526,53.0
IDX02527,64.0
IDX02528,4.0
IDX02529,155.0
IDX02530,12.0
IDX02531,8.0
IDX02532,600.0
IDX02533,14.0
IDX02534,10.0
IDX02535,50.0
IDX02536,6.0
IDX02537,946.0
IDX02538,2.0
IDX02539,122.0
IDX02540,178.0
IDX02541,145.0
IDX02542,41.0
IDX02543,149.0
IDX02544,114.0
IDX02545,118.0
IDX02546,6.0
IDX02547,606.0
IDX02548,149.0
IDX02549,270.0
IDX02550,50.0
IDX02551,327.0
IDX02552,31.0
IDX02553,74.0
IDX02554,32.0
IDX02555,46.0
IDX02556,2.0
IDX02557,4.0
IDX02558,284.0
IDX02559,10.0
IDX02560,26.0
IDX02561,292.0
IDX02562,154.0
IDX02563,172.0
IDX02564,170.0
IDX02565,2.0
IDX02566,564.0
IDX02567,438.0
IDX02568,792.0
IDX02569,614.0
IDX02570,423.0
IDX02571,418.0
IDX02572,17.0
IDX02573,34.0
IDX02574,4.0
IDX02575,18.0
IDX02576,4.0
IDX02577,44.0
IDX02578,19.0
IDX02579,2.0
IDX02580,8.0
IDX02581,25.0
IDX02582,2.0
IDX02583,80.0
IDX02584,144.0
IDX02585,8.0
IDX02586,20.0
IDX02587,14.0
IDX02588,10.0
IDX02589,18.0
IDX02590,61.0
IDX02591,20.0
IDX02592,49.0
IDX02593,6.0
IDX02594,40.0
IDX02595,69.0
IDX02596,20.0
IDX02597,44.0
IDX02598,2.0
IDX02599,2.0
IDX02600,21.0
IDX02601,22.0
IDX02602,43.0
IDX02603,52.0
IDX02604,97.0
IDX02605,43.0
IDX02606,49.0
IDX02607,14.0
IDX02608,953.0
IDX02609,701.0
IDX02610,35.0
IDX02611,403.0
IDX02612,67.0
IDX02613,4.0
IDX02614,170.0
IDX02615,78.0
IDX02616,79.0
IDX02617,150.0
IDX02618,22.0
IDX02619,94.0
IDX02620,170.0
IDX02621,185.0
IDX02622,278.0
IDX02623,283.0
IDX02624,163.0
IDX02625,321.0
IDX02626,50.0
IDX02627,8.0
IDX02628,280.0
IDX02629,50.0
IDX02630,4.0
IDX02631,94.0
IDX02632,170.0
IDX02633,84.0
IDX02634,243.0
IDX02635,132.0
IDX02636,170.0
IDX02637,97.0
IDX02638,201.0
IDX02639,874.0
IDX02640,312.0
IDX02641,312.0
IDX02642,300.0
IDX02643,391.0
IDX02644,830.0
IDX02645,146.0
IDX02646,205.0
IDX02647,293.0
IDX02648,6.0
IDX02649,130.0
IDX02650,360.0
IDX02651,12.0
IDX02652,6.0
IDX02653,292.0
IDX02654,12.0
IDX02655,292.0
IDX02656,164.0
IDX02657,283.0
IDX02658,63.0
IDX02659,171.0
IDX02660,2.0
IDX02661,14.0
IDX02662,574.0
IDX02663,702.0
IDX02664,802.0
IDX02665,177.0
IDX02666,2.0
IDX02667,155.0
IDX02668,2.0
IDX02669,155.0
IDX02670,814.0
IDX02671,616.0
IDX02672,185.0
IDX02673,22.0
IDX02674,12.0
IDX02675,795.0
IDX02676,46.0
IDX02677,956.0
IDX02678,2.0
IDX02679,35.0
IDX02680,2.0
IDX02681,16.0
IDX02682,14.0
IDX02683,64.0
IDX02684,742.0
IDX02685,46.0
IDX02686,130.0
IDX02687,137.0
IDX02688,109.0
IDX02689,676.0
IDX02690,27.0
IDX02691,20.0
IDX02692,24.0
IDX02693,60.0
IDX02694,927.0
IDX02695,634.0
IDX02696,600.0
IDX02697,809.0
IDX02698,705.0
IDX02699,878.0
IDX02700,790.0
IDX02701,950.0
IDX02702,859.0
IDX02703,802.0
IDX02704,951.0
IDX02705,834.0
IDX02706,57.0
IDX02707,901.0
IDX02708,22.0
IDX02709,33.0
IDX02710,32.0
IDX02711,26.0
IDX02712,431.0
IDX02713,205.0
IDX02714,27.0
IDX02715,927.0
IDX02716,798.0
IDX02717,955.0
IDX02718,579.0
IDX02719,578.0
IDX02720,500.0
IDX02721,790.0
IDX02722,415.0
IDX02723,55.0
IDX02724,52.0
IDX02725,28.0
IDX02726,746.0
IDX02727,584.0
IDX02728,771.0
IDX02729,838.0
IDX02730,830.0
IDX02731,835.0
IDX02732,748.0
IDX02733,810.0
IDX02734,746.0
IDX02735,776.0
IDX02736,770.0
IDX02737,792.0
IDX02738,814.0
IDX02739,770.0
IDX02740,799.0
IDX02741,834.0
IDX02742,770.0
IDX02743,832.0
IDX02744,763.0
IDX02745,813.0
IDX02746,877.0
IDX02747,775.0
IDX02748,751.0
IDX02749,778.0
IDX02750,831.0
IDX02751,838.0
IDX02752,823.0
IDX02753,749.0
IDX02754,824.0
IDX02755,810.0
IDX02756,190.0
IDX02757,190.0
IDX02758,175.0
IDX02759,523.0
IDX02760,321.0
IDX02761,912.0
IDX02762,320.0
IDX02763,923.0
IDX02764,868.0
IDX02765,2.0
IDX02766,2.0
IDX02767,43.0
IDX02768,24.0
IDX02769,295.0
IDX02770,109.0
IDX02771,163.0
IDX02772,26.0
IDX02773,6.0
IDX02774,297.0
IDX02775,529.0
IDX02776,438.0
IDX02777,22.0
IDX02778,66.0
IDX02779,927.0
IDX02780,17.0
IDX02781,22.0
IDX02782,32.0
IDX02783,462.0
IDX02784,38.0
IDX02785,870.0
